GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "27000","Minnesota",4,SAINC45,10,"...","Cash receipts from marketings (thousands of dollars) ","Thousands of dollars",2071532,2287586,2297505,2594271,4206632,4596912,3988602,4035859,4082824,5191523,5797755,6851505,6658062,6207385,6672419,6325753,6081160,5944135,6612657,7378550,7132499,7218526,7679904,6984328,6758453,6246871,7837454,8991642,8012402,7977997,7557664,8209346,8209998,8342846,9384893,10488407,10105460,11024820,13714688,16450189,14370815,16179679,18486830,21642749,22308390,20261326,16491383,17308370,17570247,17646967,16935713,17013125,22514226,27231833
 "27000","Minnesota",4,SAINC45,20,"..."," Cash receipts: Livestock and products ","Thousands of dollars",1424956,1457377,1514842,1652570,2252463,2073940,2185703,2325976,2386071,2787853,3181964,3537517,3622550,3776719,3559259,3565266,3576805,3633398,3808124,3758857,3882859,4005704,3832020,3838994,4084848,3685649,3724813,4379275,4275557,4081805,3873548,4312754,4852101,4090351,4651807,5641387,5697155,5457937,6556475,6813878,5799128,6799678,7635520,7994983,8327910,10322674,7872249,7394980,8039651,7979757,8213303,7739116,9050789,10844171
 "27000","Minnesota",4,SAINC45,30,"...","  Meat animals and other livestock ","Thousands of dollars",870080,874077,922378,1032441,1397312,1198454,1280234,1305907,1338727,1641180,1859967,2066255,2007372,2120416,1840963,1855259,1892264,1958564,2206561,2138436,2084618,2181587,2160502,2099629,2349594,1975071,2023985,2303154,2409428,2044342,1951619,2590673,2925983,2436138,2909986,3480193,3627034,3498034,3832416,4064430,3746158,4353847,4732531,5058798,5348860,6773899,4888354,4610786,5250920,5349160,5333671,4681284,5887075,6496945
 "27000","Minnesota",4,SAINC45,31,"...","   Cattle and calves ","Thousands of dollars",529087,545629,619246,653705,813660,633837,644534,749097,739334,848367,1059981,1196076,1082824,1127052,953087,991615,1039810,1062444,1214757,1226454,1119207,1053710,1096810,1089610,1254446,980781,986740,995479,1022798,868188,890755,1077438,1135683,1038515,1224253,1223291,1248779,1208443,1364523,1346604,1193936,1424503,1497661,1680948,1888881,2713177,2096760,1936594,2175809,2297377,2035268,1876774,1884914,2354588
 "27000","Minnesota",4,SAINC45,32,"...","   Hogs and pigs ","Thousands of dollars",309023,298897,278716,353671,551277,535543,604741,521230,567233,757766,760234,833990,890935,956225,845131,822960,814842,850065,950776,848322,902121,1091378,1025720,962675,1050161,946232,985506,1245607,1315386,1103551,1006448,1456269,1726035,1326127,1588319,2163095,2282529,2197108,2374429,2521502,2337782,2728590,3042886,3173170,3257362,3845617,2573448,2450020,2820919,2809832,3060819,2599412,3762208,3918280
 "27000","Minnesota",4,SAINC45,33,"...","   Sheep and other livestock ","Thousands of dollars",31970,29551,24416,25065,32375,29074,30959,35580,32160,35047,39752,36189,33613,37139,42745,40684,37612,46055,41028,63660,63290,36499,37972,47344,44987,48058,51739,62068,71244,72603,54416,56966,64265,71496,97414,93807,95726,92483,93464,196324,214440,200754,191984,204680,202617,215105,218146,224172,254192,241951,237584,205098,239953,224077
 "27000","Minnesota",4,SAINC45,40,"...","  Dairy products ","Thousands of dollars",422772,442807,461539,479165,570531,666699,675323,785064,816973,880685,1026158,1173660,1306692,1333046,1402049,1290333,1285133,1238325,1216243,1194425,1304730,1308119,1149315,1250305,1226240,1194086,1181688,1362180,1200290,1425935,1312220,1126560,1297343,1011318,1044224,1336334,1246630,1074320,1692108,1658262,1194476,1449322,1800925,1757728,1842732,2237456,1646832,1606248,1738704,1611885,1895839,2023266,1983008,2626441
 "27000","Minnesota",4,SAINC45,50,"...","  Poultry and poultry products ","Thousands of dollars",132104,140493,130925,140964,284620,208787,230146,235005,230371,265988,295839,297602,308486,323257,316247,419674,399408,436509,385320,425996,493511,515998,522203,489060,509014,516492,519140,713941,665839,611528,609709,595521,628775,642895,697597,824860,823491,885583,1031951,1091186,858494,996509,1102064,1178457,1136318,1311319,1337063,1177946,1050027,1018712,983793,1034566,1180706,1720785
 "27000","Minnesota",4,SAINC45,60,"..."," Cash receipts: Crops ","Thousands of dollars",646576,830209,782663,941701,1954169,2522972,1802899,1709883,1696753,2403670,2615791,3313988,3035512,2430666,3113160,2760487,2504355,2310737,2804533,3619693,3249640,3212822,3847884,3145334,2673605,2561222,4112641,4612367,3736845,3896192,3684116,3896592,3357897,4252495,4733086,4847020,4408305,5566883,7158213,9636311,8571687,9380001,10851310,13647766,13980480,9938652,8619134,9913390,9530596,9667210,8722410,9274009,13463437,16387662
 "27000","Minnesota",4,SAINC45,70,"...","  Total grains ","Thousands of dollars",539525,704538,652907,796061,1716609,2203600,1507765,1426440,1385371,2095737,2270452,2909745,2678392,1999978,2704426,2324869,2038993,1814516,2211493,3034321,2605081,2534196,3218128,2432236,2036929,1742177,3417312,3797273,2971313,3095152,2890852,3149549,2551497,3405219,3666178,3873442,3284867,4340925,5895184,8277193,7251655,8023175,9353927,12112836,12303434,8577507,7351241,8656609,8305885,8426790,7579440,8079720,12012781,14739595
 "27000","Minnesota",4,SAINC45,71,"...","   Corn ","Thousands of dollars",232169,296569,274659,317294,658679,899493,547583,489421,350500,540676,713939,978942,1059992,556211,848803,741771,757991,615514,776434,1145908,1167070,1113187,1518153,1010038,696495,570248,1555504,1702272,1160661,1211615,1277970,1412151,1120988,1611627,1625139,2148120,1488523,2226610,3089544,4587681,3701792,4297762,5611506,7222520,7512305,4653818,4077371,4318137,4424605,4530277,4165185,3990525,7007854,8396592
 "27000","Minnesota",4,SAINC45,72,"...","   Oats ","Thousands of dollars",30707,45639,49962,51726,112534,117913,54530,67550,60500,61617,53752,58546,73253,66389,43259,53216,46940,26542,30565,36099,32956,24651,16136,13558,13855,8842,9881,10222,9601,7828,7019,6996,6373,9469,8605,8789,8011,11077,14305,20311,12296,13570,10507,15304,11870,14640,13805,11048,7949,8885,8140,15169,10486,22624
 "27000","Minnesota",4,SAINC45,73,"...","   Sorghum ","Thousands of dollars",131,166,167,225,414,395,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "27000","Minnesota",4,SAINC45,74,"...","   Wheat ","Thousands of dollars",36465,57628,55159,115703,345043,359431,346291,290511,280429,344241,433581,465502,436661,385969,349431,344879,294975,285860,369726,308454,470619,285770,329658,372610,339721,247934,286921,387638,300416,254667,247553,250755,254132,275451,276984,335964,279080,322084,439953,664005,475347,435722,656215,528976,502951,412119,354434,351049,418891,475804,389912,344945,469713,665514
 "27000","Minnesota",4,SAINC45,75,"...","   Soybeans ","Thousands of dollars",214295,271505,230974,268809,495752,668447,457308,496120,547252,966447,850102,1121557,848540,823806,1287034,1029623,808404,769005,908405,1369171,746470,976682,1206446,887489,845728,763401,1397159,1542926,1369576,1490412,1261118,1408268,1092917,1446493,1674663,1315052,1432933,1709546,2224827,2795321,2937847,3127958,2939507,4173876,4145477,3272331,2729810,3802029,3303125,3214864,2866486,3453913,4294076,5360777
 "27000","Minnesota",4,SAINC45,76,"...","   Other grains ","Thousands of dollars",25758,33031,41986,42304,104187,157921,101680,82838,146690,182756,219078,285198,259946,167603,175899,155380,130683,117595,126363,174689,187966,133906,147735,148541,141130,151752,167847,154215,131059,130630,97192,71379,77087,62179,80787,65517,76320,71608,126555,209875,124373,148163,136192,172160,130831,224599,175821,174346,151315,196960,149717,275168,230652,294088
 "27000","Minnesota",4,SAINC45,80,"...","  Hay, silage, etc. ","Thousands of dollars",16778,21210,20984,18288,21883,39206,60503,52982,45734,41190,44815,38403,62583,62705,61936,49163,63152,84761,123176,177295,151349,124460,99095,90527,141277,120955,82250,65110,68269,61379,59907,68507,87046,82667,91764,83163,140968,113705,167521,168359,139997,135207,139649,145714,182522,163408,114746,89001,88839,98784,126613,120061,127017,137600
 "27000","Minnesota",4,SAINC45,110,"...","  Fruits and nuts ","Thousands of dollars",1879,2231,2267,2768,3050,3793,3007,3370,4047,5283,3978,5655,5730,5388,5094,4521,5573,6450,6282,5036,8744,13212,12173,11690,9655,9852,10380,11332,10562,11083,7083,10804,13565,13299,15187,15544,15812,15926,19049,17827,11988,14029,19126,9322,20788,21789,20092,17038,20858,19264,18943,18347,19563,19824
 "27000","Minnesota",4,SAINC45,112,"...","  Forest and maple products ","Thousands of dollars",1330,1436,1370,1928,2793,2979,2261,3232,3325,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "27000","Minnesota",4,SAINC45,113,"...","  Tobacco ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "27000","Minnesota",4,SAINC45,114,"...","  Cotton ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "27000","Minnesota",4,SAINC45,115,"...","  Other crops 1/","Thousands of dollars",87064,100794,105135,122656,209834,273394,229363,223859,258276,261460,296546,360185,288807,362595,341704,381934,396637,405010,463582,403041,484466,540954,518488,610881,485744,688238,602699,738652,686701,728578,726274,667732,705789,751310,959957,874871,966658,1096327,1076459,1172932,1168047,1207590,1338608,1379894,1473736,1175948,1133055,1150742,1115014,1122372,997414,1055881,1304076,1490643
 "27000","Minnesota",4,SAINC45,120,"...","Other income ","Thousands of dollars",223097,210828,169919,240122,183380,105520,123667,158219,178094,264771,172750,156757,175815,390164,810545,716497,707955,1006935,1413353,1316727,859236,770807,710425,686321,1094422,909585,775400,701902,838603,1225515,1825620,1896878,1792901,808726,1317814,1261091,2039121,1417662,1138328,1913881,1611090,1177927,1551242,1723088,2518604,2957280,2725924,1785431,1517566,2135150,3113938,4395356,3075934,3147021
 "27000","Minnesota",4,SAINC45,130,"..."," Government payments ","Thousands of dollars",171156,151773,112414,179974,105044,18420,33877,59085,82848,164345,68436,69593,79121,182857,611732,529908,480066,802352,1193845,1035939,599852,511759,435819,422023,823250,622280,467807,349272,417041,794547,1409859,1504352,1242506,476885,789560,704626,1391866,767603,482569,544243,527624,566141,487877,534668,501366,232680,831154,569635,404302,752938,1253289,2667937,1567339,729887
 "27000","Minnesota",4,SAINC45,140,"..."," Imputed and miscellaneous income received 2/","Thousands of dollars",51941,59055,57505,60148,78336,87100,89790,99134,95246,100426,104314,87164,96694,207307,198813,186589,227889,204583,219508,280788,259384,259048,274606,264298,271172,287305,307593,352630,421562,430968,415761,392526,550395,331841,528254,556465,647255,650059,655759,1369638,1083466,611786,1063365,1188420,2017238,2724600,1894770,1215796,1113264,1382212,1860649,1727419,1508595,2417134
 "27000","Minnesota",4,SAINC45,150,"...","Production expenses ","Thousands of dollars",1582278,1678727,1793586,1907825,2490759,2805881,3112650,3344235,3718869,4189658,5144287,5919316,6308537,6414608,6397997,6504353,5989116,5539773,5564561,5963186,6254902,6697365,6881419,6803832,7224743,7704316,7761524,8230270,8800298,8623760,8345299,8889107,9203398,8864670,9025404,9578346,9641530,9914808,12294263,13985063,13754936,13596413,15142487,17353293,18363503,18927572,17354805,17585605,16564458,16955335,18286791,17946837,19997047,24075786
 "27000","Minnesota",4,SAINC45,160,"..."," Feed purchased ","Thousands of dollars",234705,265266,263570,262380,436880,493270,449791,492836,478216,501636,585504,680843,691684,711701,795417,734171,651215,665085,680802,804239,850151,836338,813207,872420,955121,1043788,1143013,1236058,1368524,1243071,1108958,1161842,1217755,1103459,1300000,1220000,910000,970000,1640000,1730000,1690000,1740000,2240000,2320000,2980000,2860000,2640000,2700000,2250000,2030000,2900000,2710000,3690000,3400000
 "27000","Minnesota",4,SAINC45,170,"..."," Livestock purchased ","Thousands of dollars",237344,238904,272225,303958,416790,313170,317995,321986,390133,482276,608215,661487,587224,557596,531894,507499,476227,488530,541852,555966,531794,626671,626975,607096,642564,596244,580592,595280,639336,591969,622383,836624,946631,836493,990233,1170499,1179172,1197371,1304042,1307276,1210626,1296060,1287252,1301768,1330874,1967822,1036758,1141288,1378136,1632086,1634158,1376094,1729579,1790527
 "27000","Minnesota",4,SAINC45,180,"..."," Seed purchased ","Thousands of dollars",43316,46573,58298,56941,78857,102053,118000,127187,143711,137728,160591,188048,210822,205020,171880,213819,195202,196537,198492,250130,273968,284602,325743,340669,367046,423751,368839,417250,446761,483925,495426,524472,566220,608220,600000,680000,680000,710000,860000,1030000,1200000,1230000,1450000,1660000,1680000,1620000,1610000,1600000,1500000,1590000,1570000,1540000,1510000,1640000
 "27000","Minnesota",4,SAINC45,190,"..."," Fertilizer and lime (incl. ag. chemicals 1978-fwd.) ","Thousands of dollars",116629,112366,157180,165740,221457,355301,446258,433538,392959,432349,544424,628741,688815,603141,476012,587749,582765,509693,522527,572452,641115,688303,801766,753293,825482,944887,906455,963561,1062025,1017705,926709,955752,921688,903357,990000,1080000,1100000,1120000,1520000,1900000,1800000,1770000,2070000,2590000,2490000,2300000,2340000,2150000,2090000,2150000,2050000,2250000,2590000,3333000
 "27000","Minnesota",4,SAINC45,200,"..."," Petroleum products purchased ","Thousands of dollars",76067,73598,76209,73098,84695,122804,152756,178193,192983,201679,262299,386637,438836,408262,375629,375700,326131,262035,238610,234310,235969,289903,284026,275040,282807,287514,269015,293260,310304,273890,263636,343942,350599,334466,314476,472291,505699,546857,703442,910747,767948,681584,802509,831523,878292,976072,631887,566558,653107,695401,734078,610307,706703,949680
 "27000","Minnesota",4,SAINC45,210,"..."," Hired farm labor expenses 3/","Thousands of dollars",110935,110000,125381,126810,159344,186663,230661,255376,250685,255526,284268,284590,284337,306969,306713,327984,330402,303922,313112,361551,410014,473199,480617,479539,540978,588443,563318,568079,639130,724285,680130,780082,889642,815838,686770,665527,663268,645737,796477,739531,904730,732502,717721,1048038,801878,856874,836294,919160,921343,835911,988870,1012597,943634,1036647
 "27000","Minnesota",4,SAINC45,220,"..."," All other production expenses 4/","Thousands of dollars",763282,832020,840723,918898,1092736,1232620,1397189,1535119,1870182,2178464,2698986,3088970,3406819,3621919,3740452,3757431,3427174,3113971,3069166,3184538,3311891,3498349,3549085,3475775,3610745,3819689,3930292,4156782,4334218,4288915,4248057,4286393,4310863,4262837,4143925,4290029,4603391,4724843,5470302,6367509,6181632,6146267,6575005,7601964,8202459,8346804,8259866,8508599,7771872,8021937,8409685,8447839,8827131,11925932
 "27000","Minnesota",4,SAINC45,240,"...","Value of inventory change ","Thousands of dollars",-54085,-8814,48144,-32144,252508,-358932,125823,-255699,815969,243150,257888,-351667,326221,398340,-1242811,728112,370179,87694,-429325,-1680755,176314,459885,-587603,265545,-883001,1619376,-715410,282932,456892,422809,-185424,-220215,-266369,174037,-153765,174491,313706,-183526,-248099,-299358,-620416,-829213,-386699,-64787,-935508,-866907,718438,-721433,-1062866,-1466871,-1541742,-427725,-1018190,-133788
 "27000","Minnesota",4,SAINC45,250,"..."," Value of inventory change: livestock ","Thousands of dollars",-2749,23749,-5984,6806,85473,31077,-46132,-61931,-55690,-11754,127342,45244,-7459,-166068,64410,-71398,-85449,-108699,-122339,-140551,-85139,112334,65371,16436,-34916,75524,69806,-68777,-110486,2540,23340,25200,-39724,-15355,-10119,444,-35743,102627,54870,-19567,-11009,19331,-4026,20510,-97586,88058,131256,30921,-62268,28313,-67295,-80250,5781,-69967
 "27000","Minnesota",4,SAINC45,260,"..."," Value of inventory change: crops ","Thousands of dollars",-51336,-32563,54128,-38950,167035,-390009,171955,-193768,871659,254904,130546,-396911,333680,564408,-1307221,799510,455628,196393,-306986,-1540204,261453,347551,-648503,129580,-852577,1437111,-614270,293738,532584,382915,-115499,-295759,-179920,89077,-71500,149852,444173,-374665,-369525,-643936,-549107,-928347,-777594,-261274,-1166007,-845990,497865,-857877,-973748,-1497001,-1435059,-367825,-1074239,-156387
 "27000","Minnesota",4,SAINC45,265,"..."," Value of inventory change: materials and supplies ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-4471,119529,4492,106741,-170946,57971,34794,37354,-93265,50344,-46725,100315,-72146,24195,-94724,88512,66556,364145,-60300,79803,394921,175977,328085,-108975,89317,105523,-26850,1817,-39388,20350,50268,92566
 "27000","Minnesota",4,SAINC45,270,"...","Cash receipts and other income ","Thousands of dollars",2294629,2498414,2467424,2834393,4390012,4702432,4112269,4194078,4260918,5456294,5970505,7008262,6833877,6597549,7482964,7042250,6789115,6951070,8026010,8695277,7991735,7989333,8390329,7670649,7852875,7156456,8612854,9693544,8851005,9203512,9383284,10106224,10002899,9151572,10702707,11749498,12144581,12442482,14853016,18364070,15981905,17357606,20038072,23365837,24826994,23218606,19217307,19093801,19087813,19782117,20049651,21408481,25590160,30378854
 "27000","Minnesota",4,SAINC45,280,"..."," Less: Production expenses ","Thousands of dollars",1582278,1678727,1793586,1907825,2490759,2805881,3112650,3344235,3718869,4189658,5144287,5919316,6308537,6414608,6397997,6504353,5989116,5539773,5564561,5963186,6254902,6697365,6881419,6803832,7224743,7704316,7761524,8230270,8800298,8623760,8345299,8889107,9203398,8864670,9025404,9578346,9641530,9914808,12294263,13985063,13754936,13596413,15142487,17353293,18363503,18927572,17354805,17585605,16564458,16955335,18286791,17946837,19997047,24075786
 "27000","Minnesota",4,SAINC45,290,"...","Equals: Realized net income ","Thousands of dollars",712351,819687,673838,926568,1899253,1896551,999619,849843,542049,1266636,826218,1088946,525340,182941,1084967,537897,799999,1411297,2461449,2732091,1736833,1291968,1508910,866817,628132,-547860,851330,1463274,50707,579752,1037985,1217117,799501,286902,1677303,2171152,2503051,2527674,2558753,4379007,2226969,3761193,4895585,6012544,6463491,4291034,1862502,1508196,2523355,2826782,1762860,3461644,5593113,6303068
 "27000","Minnesota",4,SAINC45,300,"..."," Plus: Value of inventory change ","Thousands of dollars",-54085,-8814,48144,-32144,252508,-358932,125823,-255699,815969,243150,257888,-351667,326221,398340,-1242811,728112,370179,87694,-429325,-1680755,176314,459885,-587603,265545,-883001,1619376,-715410,282932,456892,422809,-185424,-220215,-266369,174037,-153765,174491,313706,-183526,-248099,-299358,-620416,-829213,-386699,-64787,-935508,-866907,718438,-721433,-1062866,-1466871,-1541742,-427725,-1018190,-133788
 "27000","Minnesota",4,SAINC45,310,"...","Equals: Net income including corporate farms ","Thousands of dollars",658266,810873,721982,894424,2151761,1537619,1125442,594144,1358018,1509786,1084106,737279,851561,581281,-157844,1266009,1170178,1498991,2032124,1051336,1913147,1751853,921307,1132362,-254869,1071516,135920,1746206,507599,1002561,852561,996902,533132,460939,1523538,2345643,2816757,2344148,2310654,4079649,1606553,2931980,4508886,5947757,5527983,3424127,2580940,786763,1460489,1359911,221118,3033919,4574923,6169280
 "27000","Minnesota",4,SAINC45,320,"..."," Less: Net income of corporate farms ","Thousands of dollars",10795,13334,14607,24562,94070,41138,45290,20506,58011,87721,61525,10757,39330,13483,-39502,55748,63270,75287,107790,49470,143760,140717,65530,102574,-58888,121035,10812,242261,68167,116182,77207,117991,70443,64378,236582,410196,398321,296905,335235,591749,179095,373205,636793,730013,518441,297282,93209,57480,118695,259465,29708,466203,850368,1247053
 "27000","Minnesota",4,SAINC45,330,"..."," Plus: Statistical adjustment ","Thousands of dollars",17,15,13,17,22,9,-1,-11,-5,9,8,-5,20,-21,6,13,12,17,4,7,-19,2,13,16,11,-10,-19,10,15,-7,9,-17,-17,8,-7,-17,-16,1,-7,-6,-23,21,-18,12,-4,13,0,-10,-7,-14,16,20,-7,-19
 "27000","Minnesota",4,SAINC45,340,"...","Equals: Farm proprietors' income ","Thousands of dollars",647488,797554,707388,869879,2057713,1496490,1080151,573627,1300002,1422074,1022589,726517,812251,567777,-118336,1210274,1106920,1423721,1924338,1001873,1769368,1611138,855790,1029804,-195970,950471,125089,1503955,439447,886372,775363,878894,462672,396569,1286949,1935430,2418420,2047244,1975412,3487894,1427435,2558796,3872075,5217756,5009538,3126858,2487731,729273,1341787,1100432,191426,2567736,3724548,4922208
 "27000","Minnesota",4,SAINC45,350,"..."," Plus: Farm wages and salaries ","Thousands of dollars",69692,74999,84871,85168,111200,134987,165319,185500,175941,177224,196007,206239,204692,226689,214709,210289,209033,191225,188094,222784,246506,300433,301998,322751,327442,331186,338311,359119,403168,454388,421218,499845,491585,542480,477939,437870,425690,410114,508097,440091,619937,534610,415256,682489,504343,511592,564091,613664,579005,541986,680251,659184,668832,657949
 "27000","Minnesota",4,SAINC45,360,"..."," Plus: Farm supplements to wages and salaries ","Thousands of dollars",3180,3307,3809,4119,9832,12138,18702,23163,25288,25341,26345,26167,23037,24213,22590,23782,26698,26033,25724,28128,35465,44399,48882,47989,55176,57881,55423,57946,55369,56219,64730,74271,74962,70602,61632,72046,59087,62466,95070,87152,107601,93961,83132,111478,107400,96396,101910,121620,129234,108685,126123,122057,113897,165537
 "27000","Minnesota",4,SAINC45,370,"...","Equals: Farm earnings ","Thousands of dollars",720360,875860,796068,959166,2178745,1643615,1264172,782290,1501231,1624639,1244941,958923,1039980,818679,118963,1444345,1342651,1640979,2138156,1252785,2051339,1955970,1206670,1400544,186648,1339538,518823,1921020,897984,1396979,1261311,1453010,1029219,1009651,1826520,2445346,2903197,2519824,2578579,4015137,2154973,3187367,4370463,6011723,5621281,3734846,3153732,1464557,2050026,1751103,997800,3348977,4507277,5745694
"Note: See the included footnote file."
"SAINC45: Farm income and expenses "
"Last updated: September 29, 2023-- new statistics for 2022; revised statistics for 2002-2021."
"U.S. Bureau of Economic Analysis"
